    0.000000 8.6151e+03 1.0000e+00
    0.004000 8.5959e+03 9.9777e-01
    0.008000 8.5387e+03 9.9113e-01
    0.012000 8.4453e+03 9.8028e-01
    0.016000 8.3187e+03 9.6559e-01
    0.020000 8.1627e+03 9.4749e-01
    0.024000 7.9814e+03 9.2644e-01
    0.028000 7.7791e+03 9.0296e-01
    0.032000 7.5599e+03 8.7752e-01
    0.036000 7.3279e+03 8.5059e-01
    0.040000 7.0867e+03 8.2259e-01
    0.044000 6.8398e+03 7.9393e-01
    0.048000 6.5900e+03 7.6494e-01
    0.052000 6.3403e+03 7.3595e-01
    0.056000 6.0929e+03 7.0723e-01
    0.060000 5.8500e+03 6.7903e-01
    0.064000 5.6134e+03 6.5157e-01
    0.068000 5.3846e+03 6.2501e-01
    0.072000 5.1647e+03 5.9949e-01
    0.076000 4.9546e+03 5.7510e-01
    0.080000 4.7547e+03 5.5190e-01
    0.084000 4.5654e+03 5.2993e-01
    0.088000 4.3865e+03 5.0917e-01
    0.092000 4.2180e+03 4.8960e-01
    0.096000 4.0594e+03 4.7119e-01
    0.100000 3.9103e+03 4.5389e-01
    0.104000 3.7702e+03 4.3762e-01
    0.112000 3.5145e+03 4.0794e-01
    0.116000 3.3977e+03 3.9439e-01
    0.120000 3.2875e+03 3.8160e-01
    0.128000 3.0846e+03 3.5804e-01
    0.132000 2.9907e+03 3.4714e-01
    0.140000 2.8156e+03 3.2682e-01
    0.144000 2.7334e+03 3.1728e-01
    0.152000 2.5782e+03 2.9927e-01
    0.160000 2.4332e+03 2.8243e-01
    0.168000 2.2966e+03 2.6657e-01
    0.176000 2.1673e+03 2.5157e-01
    0.184000 2.0445e+03 2.3732e-01
    0.192000 1.9280e+03 2.2379e-01
    0.200000 1.8173e+03 2.1095e-01
    0.208000 1.7127e+03 1.9880e-01
    0.220000 1.5678e+03 1.8199e-01
    0.232000 1.4388e+03 1.6701e-01
    0.240000 1.3623e+03 1.5813e-01
    0.252000 1.2619e+03 1.4648e-01
    0.264000 1.1771e+03 1.3663e-01
    0.276000 1.1043e+03 1.2818e-01
    0.288000 1.0393e+03 1.2064e-01
    0.304000 9.5961e+02 1.1139e-01
    0.316000 9.0353e+02 1.0488e-01
    0.332000 8.3516e+02 9.6941e-02
    0.348000 7.7716e+02 9.0209e-02
    0.364000 7.3330e+02 8.5118e-02
    0.380000 7.0779e+02 8.2157e-02
    0.400000 7.0574e+02 8.1919e-02
    0.420000 7.3275e+02 8.5054e-02
    0.440000 7.7366e+02 8.9803e-02
    0.460000 8.1233e+02 9.4291e-02
    0.480000 8.3626e+02 9.7069e-02
    0.504000 8.3722e+02 9.7180e-02
    0.528000 8.0408e+02 9.3334e-02
    0.552000 7.3541e+02 8.5363e-02
    0.580000 6.1154e+02 7.0985e-02
    0.604000 4.8366e+02 5.6141e-02
    0.632000 3.4454e+02 3.9993e-02
    0.664000 2.4481e+02 2.8417e-02
    0.696000 2.0765e+02 2.4103e-02
    0.728000 1.9210e+02 2.2299e-02
    0.764000 1.5464e+02 1.7949e-02
    0.800000 1.0056e+02 1.1673e-02
    0.836000 7.3640e+01 8.5478e-03
    0.876000 9.3641e+01 1.0869e-02
    0.916000 1.3138e+02 1.5250e-02
    0.960000 1.3249e+02 1.5379e-02
    1.004000 1.2823e+02 1.4884e-02
    1.052000 1.1029e+02 1.2802e-02
    1.100000 5.1585e+01 5.9877e-03
    1.152000 2.8435e+01 3.3006e-03
    1.208000 6.8326e+01 7.9310e-03
    1.264000 7.4821e+01 8.6849e-03
    1.324000 -5.1924e+01 -6.0271e-03
    1.388000 -9.5339e+01 -1.1067e-02
    1.452000 2.2620e+01 2.6257e-03
    1.520000 6.8640e+01 7.9674e-03
    1.592000 8.6592e+01 1.0051e-02
    1.668000 3.8416e+01 4.4591e-03
    1.748000 9.6112e+01 1.1156e-02
    1.828000 1.4952e+02 1.7355e-02
    1.916000 2.9865e+01 3.4666e-03
    2.004000 2.5484e+02 2.9580e-02
    2.100000 3.7094e+02 4.3057e-02
    2.200000 2.4697e+02 2.8668e-02
    2.300000 3.0512e+02 3.5416e-02
    2.412000 3.9346e+02 4.5671e-02
    2.524000 5.5416e+02 6.4325e-02
    2.644000 2.4789e+02 2.8773e-02
    2.768000 1.0187e+02 1.1824e-02
    2.896000 1.1085e+02 1.2867e-02
    3.036000 -9.8025e+01 -1.1378e-02
    3.176000 -2.1449e+02 -2.4897e-02
    3.328000 -2.8388e+01 -3.2952e-03
    3.484000 2.0311e+02 2.3575e-02
    3.648000 2.7476e+02 3.1893e-02
