   0.0000000e+00   6.8770384e+01   0.0000000e+00
   2.0000000e-02   7.6974360e+01   2.9168655e+01
   4.0000000e-02   8.5178336e+01   4.8247121e+01
   6.0000000e-02   9.3382313e+01   6.4761646e+01
   8.0000000e-02   1.0158629e+02   7.9804319e+01
   1.0000000e-01   1.0979027e+02   9.3839436e+01
   1.2000000e-01   1.1799424e+02   1.0712057e+02
   1.4000000e-01   1.2619822e+02   1.1980580e+02
   1.6000000e-01   1.3440219e+02   1.3200227e+02
   1.8000000e-01   1.4260617e+02   1.4378691e+02
   2.0000000e-01   1.5081015e+02   1.5521739e+02
   2.2000000e-01   1.5901412e+02   1.6633838e+02
   2.4000000e-01   1.6721810e+02   1.7718537e+02
   2.6000000e-01   1.7542207e+02   1.8778720e+02
   2.8000000e-01   1.8362605e+02   1.9816769e+02
   3.0000000e-01   1.9183003e+02   2.0834681e+02
   3.2000000e-01   2.0003400e+02   2.1834155e+02
   3.4000000e-01   2.0823798e+02   2.2816647e+02
   3.6000000e-01   2.1644196e+02   2.3783422e+02
   3.8000000e-01   2.2464593e+02   2.4735585e+02
   4.0000000e-01   2.3284991e+02   2.5674109e+02
   4.2000000e-01   2.4105388e+02   2.6599858e+02
   4.4000000e-01   2.4925786e+02   2.7513603e+02
   4.6000000e-01   2.5746184e+02   2.8416034e+02
   4.8000000e-01   2.6566581e+02   2.9307776e+02
   5.0000000e-01   2.7386979e+02   3.0189393e+02
   5.2000000e-01   2.8207377e+02   3.1061397e+02
   5.4000000e-01   2.9027774e+02   3.1924259e+02
   5.6000000e-01   2.9848172e+02   3.2778407e+02
   5.8000000e-01   3.0668569e+02   3.3624236e+02
   6.0000000e-01   3.1488967e+02   3.4462110e+02
   6.2000000e-01   3.2309365e+02   3.5292365e+02
   6.4000000e-01   3.3129762e+02   3.6115313e+02
   6.6000000e-01   3.3950160e+02   3.6931245e+02
   6.8000000e-01   3.4770557e+02   3.7740429e+02
   7.0000000e-01   3.5590955e+02   3.8543117e+02
   7.2000000e-01   3.6411353e+02   3.9339546e+02
   7.4000000e-01   3.7231750e+02   4.0129936e+02
   7.6000000e-01   3.8052148e+02   4.0914494e+02
   7.8000000e-01   3.8872546e+02   4.1693415e+02
   8.0000000e-01   3.9692943e+02   4.2466882e+02
   8.2000000e-01   4.0513341e+02   4.3235070e+02
   8.4000000e-01   4.1333738e+02   4.3998140e+02
   8.6000000e-01   4.2154136e+02   4.4756249e+02
   8.8000000e-01   4.2974534e+02   4.5509542e+02
   9.0000000e-01   4.3794931e+02   4.6258158e+02
   9.2000000e-01   4.4615329e+02   4.7002230e+02
   9.4000000e-01   4.5435727e+02   4.7741884e+02
   9.6000000e-01   4.6256124e+02   4.8477238e+02
   9.8000000e-01   4.7076522e+02   4.9208406e+02
   1.0000000e+00   4.7896919e+02   4.9935497e+02
   1.0200000e+00   4.8717317e+02   5.0658614e+02
   1.0400000e+00   4.9537715e+02   5.1377857e+02
   1.0600000e+00   5.0358112e+02   5.2093320e+02
   1.0800000e+00   5.1178510e+02   5.2805094e+02
   1.1000000e+00   5.1998908e+02   5.3513266e+02
   1.1200000e+00   5.2819305e+02   5.4217918e+02
   1.1400000e+00   5.3639703e+02   5.4919131e+02
   1.1600000e+00   5.4460100e+02   5.5616982e+02
   1.1800000e+00   5.5280498e+02   5.6311544e+02
   1.2000000e+00   5.6100896e+02   5.7002888e+02
   1.2200000e+00   5.6921293e+02   5.7691082e+02
   1.2400000e+00   5.7741691e+02   5.8376191e+02
   1.2600000e+00   5.8562088e+02   5.9058280e+02
   1.2800000e+00   5.9382486e+02   5.9737409e+02
   1.3000000e+00   6.0202884e+02   6.0413637e+02
   1.3200000e+00   6.1023281e+02   6.1087020e+02
   1.3400000e+00   6.1843679e+02   6.1757614e+02
   1.3600000e+00   6.2664077e+02   6.2425470e+02
   1.3800000e+00   6.3484474e+02   6.3090642e+02
   1.4000000e+00   6.4304872e+02   6.3753177e+02
   1.4200000e+00   6.5125269e+02   6.4413124e+02
   1.4400000e+00   6.5945667e+02   6.5070530e+02
   1.4600000e+00   6.6766065e+02   6.5725438e+02
   1.4800000e+00   6.7586462e+02   6.6377893e+02
   1.5000000e+00   6.8406860e+02   6.7027937e+02
   1.5200000e+00   6.9227258e+02   6.7675610e+02
   1.5400000e+00   7.0047655e+02   6.8320953e+02
   1.5600000e+00   7.0868053e+02   6.8964003e+02
