0.0000000e+00 0.511778 0
2.0000000e-02 0.520178 0.205737
4.0000000e-02 0.528579 0.272259
6.0000000e-02 0.53698 0.320741
8.0000000e-02 0.54538 0.36029
1.0000000e-01 0.553781 0.394295
1.2000000e-01 0.562181 0.424448
1.4000000e-01 0.570582 0.451734
1.6000000e-01 0.578982 0.476785
1.8000000e-01 0.587383 0.500031
2.0000000e-01 0.595784 0.521784
2.2000000e-01 0.604184 0.542277
2.4000000e-01 0.612585 0.561687
2.6000000e-01 0.620985 0.580156
2.8000000e-01 0.629386 0.597796
3.0000000e-01 0.637786 0.6147
3.2000000e-01 0.646187 0.630946
3.4000000e-01 0.654588 0.646597
3.6000000e-01 0.662988 0.661709
3.8000000e-01 0.671389 0.676328
4.0000000e-01 0.679789 0.690496
4.2000000e-01 0.68819 0.704248
4.4000000e-01 0.69659 0.717614
4.6000000e-01 0.704991 0.730624
4.8000000e-01 0.713392 0.743301
5.0000000e-01 0.721792 0.755666
5.2000000e-01 0.730193 0.767741
5.4000000e-01 0.738593 0.779541
5.6000000e-01 0.746994 0.791085
5.8000000e-01 0.755394 0.802385
6.0000000e-01 0.763795 0.813455
6.2000000e-01 0.772196 0.824307
6.4000000e-01 0.780596 0.834953
6.6000000e-01 0.788997 0.845402
6.8000000e-01 0.797397 0.855665
7.0000000e-01 0.805798 0.865749
7.2000000e-01 0.814198 0.875663
7.4000000e-01 0.822599 0.885414
7.6000000e-01 0.831 0.895009
7.8000000e-01 0.8394 0.904455
8.0000000e-01 0.847801 0.913758
8.2000000e-01 0.856201 0.922923
8.4000000e-01 0.864602 0.931956
8.6000000e-01 0.873002 0.940861
8.8000000e-01 0.881403 0.949645
9.0000000e-01 0.889804 0.95831
9.2000000e-01 0.898204 0.96686
9.4000000e-01 0.906605 0.975301
9.6000000e-01 0.915005 0.983636
9.8000000e-01 0.923406 0.991868
1.0000000e+00 0.931806 1
1.0200000e+00 0.940207 1.00804
1.0400000e+00 0.948608 1.01598
1.0600000e+00 0.957008 1.02383
1.0800000e+00 0.965409 1.03159
1.1000000e+00 0.973809 1.03927
1.1200000e+00 0.98221 1.04687
1.1400000e+00 0.99061 1.05439
1.1600000e+00 0.999011 1.06182
1.1800000e+00 1.00741 1.06919
1.2000000e+00 1.01581 1.07647
1.2200000e+00 1.02421 1.08369
1.2400000e+00 1.03261 1.09084
1.2600000e+00 1.04101 1.09791
1.2800000e+00 1.04941 1.10492
1.3000000e+00 1.05782 1.11187
1.3200000e+00 1.06622 1.11875
1.3400000e+00 1.07462 1.12557
1.3600000e+00 1.08302 1.13233
1.3800000e+00 1.09142 1.13903
1.4000000e+00 1.09982 1.14568
1.4200000e+00 1.10822 1.15226
1.4400000e+00 1.11662 1.1588
1.4600000e+00 1.12502 1.16527
1.4800000e+00 1.13342 1.1717
1.5000000e+00 1.14182 1.17807
1.5200000e+00 1.15022 1.1844
1.5400000e+00 1.15862 1.19067
1.5600000e+00 1.16702 1.1969
1.5800000e+00 1.17542 1.20308
1.6000000e+00 1.18382 1.20921
1.6200000e+00 1.19222 1.21529
1.6400000e+00 1.20062 1.22134
1.6600000e+00 1.20903 1.22733
1.6800000e+00 1.21743 1.23329
1.7000000e+00 1.22583 1.2392
1.7200000e+00 1.23423 1.24508
1.7400000e+00 1.24263 1.25091
1.7600000e+00 1.25103 1.2567
1.7800000e+00 1.25943 1.26245
1.8000000e+00 1.26783 1.26816
1.8200000e+00 1.27623 1.27384
1.8400000e+00 1.28463 1.27948
1.8600000e+00 1.29303 1.28508
1.8800000e+00 1.30143 1.29065
1.9000000e+00 1.30983 1.29618
1.9200000e+00 1.31823 1.30168
1.9400000e+00 1.32663 1.30714
1.9600000e+00 1.33503 1.31257
1.9800000e+00 1.34343 1.31797
2.0000000e+00 1.35184 1.32334
2.0200000e+00 1.36024 1.32867
2.0400000e+00 1.36864 1.33397
2.0600000e+00 1.37704 1.33924
2.0800000e+00 1.38544 1.34448
2.1000000e+00 1.39384 1.34969
2.1200000e+00 1.40224 1.35487
2.1400000e+00 1.41064 1.36002
2.1600000e+00 1.41904 1.36515
2.1800000e+00 1.42744 1.37024
2.2000000e+00 1.43584 1.37531
2.2200000e+00 1.44424 1.38035
2.2400000e+00 1.45264 1.38536
2.2600000e+00 1.46104 1.39035
2.2800000e+00 1.46944 1.39531
2.3000000e+00 1.47784 1.40024
2.3200000e+00 1.48624 1.40515
2.3400000e+00 1.49464 1.41003
2.3600000e+00 1.50305 1.41489
2.3800000e+00 1.51145 1.41973
2.4000000e+00 1.51985 1.42454
2.4200000e+00 1.52825 1.42932
2.4400000e+00 1.53665 1.43408
2.4600000e+00 1.54505 1.43882
2.4800000e+00 1.55345 1.44354
2.5000000e+00 1.56185 1.44823
2.5200000e+00 1.57025 1.45291
2.5400000e+00 1.57865 1.45756
2.5600000e+00 1.58705 1.46218
2.5800000e+00 1.59545 1.46679
2.6000000e+00 1.60385 1.47138
2.6200000e+00 1.61225 1.47594
2.6400000e+00 1.62065 1.48048
2.6600000e+00 1.62905 1.48501
2.6800000e+00 1.63745 1.48951
2.7000000e+00 1.64586 1.49399
2.7200000e+00 1.65426 1.49845
2.7400000e+00 1.66266 1.5029
2.7600000e+00 1.67106 1.50732
2.7800000e+00 1.67946 1.51173
2.8000000e+00 1.68786 1.51611
2.8200000e+00 1.69626 1.52048
2.8400000e+00 1.70466 1.52483
2.8600000e+00 1.71306 1.52916
2.8800000e+00 1.72146 1.53348
2.9000000e+00 1.72986 1.53777
2.9200000e+00 1.73826 1.54205
2.9400000e+00 1.74666 1.54631
2.9600000e+00 1.75506 1.55055
2.9800000e+00 1.76346 1.55478
3.0000000e+00 1.77186 1.55899
3.0200000e+00 1.78026 1.56318
3.0400000e+00 1.78866 1.56735
3.0600000e+00 1.79707 1.57151
3.0800000e+00 1.80547 1.57566
3.1000000e+00 1.81387 1.57979
3.1200000e+00 1.82227 1.5839
3.1400000e+00 1.83067 1.58799
3.1600000e+00 1.83907 1.59207
3.1800000e+00 1.84747 1.59614
3.2000000e+00 1.85587 1.60019
3.2200000e+00 1.86427 1.60422
3.2400000e+00 1.87267 1.60824
3.2600000e+00 1.88107 1.61225
3.2800000e+00 1.88947 1.61624
3.3000000e+00 1.89787 1.62021
3.3200000e+00 1.90627 1.62418
3.3400000e+00 1.91467 1.62812
3.3600000e+00 1.92307 1.63206
3.3800000e+00 1.93147 1.63598
3.4000000e+00 1.93988 1.63988
3.4200000e+00 1.94828 1.64377
3.4400000e+00 1.95668 1.64765
3.4600000e+00 1.96508 1.65152
3.4800000e+00 1.97348 1.65537
3.5000000e+00 1.98188 1.65921
