   1.0000000e-01   2.0987075e-01   2.2388883e-02
   1.7320500e-01   2.6594308e-01   1.9407036e-02
   3.1622800e-01   4.4897921e-01   4.3035519e-02
   5.0000000e-01   6.4743523e-01   6.1959932e-02
   7.0710700e-01   8.1364966e-01   7.2072979e-02
   8.6602500e-01   9.2279046e-01   7.7459929e-02
   1.0000000e+00   9.3700880e-01   7.2914064e-02
   1.2247400e+00   1.0014920e+00   9.0857212e-02
   1.4142100e+00   1.2792503e+00   1.3451353e-01
   2.0000000e+00   1.8335654e+00   1.9391016e-01
   2.5000000e+00   1.9126675e+00   1.7342373e-01
   3.0000000e+00   3.3322989e+00   4.5879187e-01
