   0.0000000e+00   1.4762218e+01   0.0000000e+00
   2.0000000e-02   1.5342471e+01   4.9924285e+00
   4.0000000e-02   1.5922723e+01   7.4005757e+00
   6.0000000e-02   1.6502975e+01   9.3168045e+00
   8.0000000e-02   1.7083228e+01   1.0970316e+01
   1.0000000e-01   1.7663480e+01   1.2452425e+01
   1.2000000e-01   1.8243733e+01   1.3810857e+01
   1.4000000e-01   1.8823985e+01   1.5074379e+01
   1.6000000e-01   1.9404238e+01   1.6261957e+01
   1.8000000e-01   1.9984490e+01   1.7386898e+01
   2.0000000e-01   2.0564743e+01   1.8458975e+01
   2.2000000e-01   2.1144995e+01   1.9485624e+01
   2.4000000e-01   2.1725248e+01   2.0472660e+01
   2.6000000e-01   2.2305500e+01   2.1424739e+01
   2.8000000e-01   2.2885752e+01   2.2345654e+01
   3.0000000e-01   2.3466005e+01   2.3238552e+01
   3.2000000e-01   2.4046257e+01   2.4106072e+01
   3.4000000e-01   2.4626510e+01   2.4950459e+01
   3.6000000e-01   2.5206762e+01   2.5773640e+01
   3.8000000e-01   2.5787015e+01   2.6577282e+01
   4.0000000e-01   2.6367267e+01   2.7362844e+01
   4.2000000e-01   2.6947520e+01   2.8131607e+01
   4.4000000e-01   2.7527772e+01   2.8884707e+01
   4.6000000e-01   2.8108024e+01   2.9623153e+01
   4.8000000e-01   2.8688277e+01   3.0347850e+01
   5.0000000e-01   2.9268529e+01   3.1059612e+01
   5.2000000e-01   2.9848782e+01   3.1759173e+01
   5.4000000e-01   3.0429034e+01   3.2447200e+01
   5.6000000e-01   3.1009287e+01   3.3124301e+01
   5.8000000e-01   3.1589539e+01   3.3791030e+01
   6.0000000e-01   3.2169792e+01   3.4447897e+01
   6.2000000e-01   3.2750044e+01   3.5095368e+01
   6.4000000e-01   3.3330297e+01   3.5733874e+01
   6.6000000e-01   3.3910549e+01   3.6363815e+01
   6.8000000e-01   3.4490801e+01   3.6985560e+01
   7.0000000e-01   3.5071054e+01   3.7599451e+01
   7.2000000e-01   3.5651306e+01   3.8205809e+01
   7.4000000e-01   3.6231559e+01   3.8804931e+01
   7.6000000e-01   3.6811811e+01   3.9397097e+01
   7.8000000e-01   3.7392064e+01   3.9982565e+01
   8.0000000e-01   3.7972316e+01   4.0561582e+01
   8.2000000e-01   3.8552569e+01   4.1134377e+01
   8.4000000e-01   3.9132821e+01   4.1701166e+01
   8.6000000e-01   3.9713073e+01   4.2262153e+01
   8.8000000e-01   4.0293326e+01   4.2817530e+01
   9.0000000e-01   4.0873578e+01   4.3367480e+01
   9.2000000e-01   4.1453831e+01   4.3912173e+01
   9.4000000e-01   4.2034083e+01   4.4451773e+01
   9.6000000e-01   4.2614336e+01   4.4986435e+01
   9.8000000e-01   4.3194588e+01   4.5516305e+01
   1.0000000e+00   4.3774841e+01   4.6041522e+01
   1.0200000e+00   4.4355093e+01   4.6562219e+01
   1.0400000e+00   4.4935346e+01   4.7078523e+01
   1.0600000e+00   4.5515598e+01   4.7590554e+01
   1.0800000e+00   4.6095850e+01   4.8098427e+01
   1.1000000e+00   4.6676103e+01   4.8602253e+01
   1.1200000e+00   4.7256355e+01   4.9102135e+01
   1.1400000e+00   4.7836608e+01   4.9598174e+01
   1.1600000e+00   4.8416860e+01   5.0090468e+01
   1.1800000e+00   4.8997113e+01   5.0579107e+01
   1.2000000e+00   4.9577365e+01   5.1064180e+01
   1.2200000e+00   5.0157618e+01   5.1545772e+01
   1.2400000e+00   5.0737870e+01   5.2023965e+01
   1.2600000e+00   5.1318122e+01   5.2498836e+01
   1.2800000e+00   5.1898375e+01   5.2970461e+01
   1.3000000e+00   5.2478627e+01   5.3438913e+01
   1.3200000e+00   5.3058880e+01   5.3904260e+01
   1.3400000e+00   5.3639132e+01   5.4366571e+01
   1.3600000e+00   5.4219385e+01   5.4825909e+01
   1.3800000e+00   5.4799637e+01   5.5282338e+01
   1.4000000e+00   5.5379890e+01   5.5735918e+01
   1.4200000e+00   5.5960142e+01   5.6186706e+01
   1.4400000e+00   5.6540395e+01   5.6634758e+01
   1.4600000e+00   5.7120647e+01   5.7080130e+01
   1.4800000e+00   5.7700899e+01   5.7522873e+01
   1.5000000e+00   5.8281152e+01   5.7963038e+01
   1.5200000e+00   5.8861404e+01   5.8400675e+01
   1.5400000e+00   5.9441657e+01   5.8835830e+01
   1.5600000e+00   6.0021909e+01   5.9268550e+01
   1.5800000e+00   6.0602162e+01   5.9698880e+01
   1.6000000e+00   6.1182414e+01   6.0126862e+01
   1.6200000e+00   6.1762667e+01   6.0552538e+01
   1.6400000e+00   6.2342919e+01   6.0975950e+01
   1.6600000e+00   6.2923171e+01   6.1397136e+01
   1.6800000e+00   6.3503424e+01   6.1816135e+01
