    0.000000 8.9721e+03 1.0000e+00
    0.004000 8.9416e+03 9.9660e-01
    0.008000 8.8513e+03 9.8653e-01
    0.012000 8.7057e+03 9.7031e-01
    0.016000 8.5119e+03 9.4870e-01
    0.020000 8.2779e+03 9.2262e-01
    0.024000 8.0122e+03 8.9301e-01
    0.028000 7.7230e+03 8.6078e-01
    0.032000 7.4178e+03 8.2675e-01
    0.036000 7.1030e+03 7.9167e-01
    0.040000 6.7845e+03 7.5617e-01
    0.044000 6.4669e+03 7.2077e-01
    0.048000 6.1543e+03 6.8594e-01
    0.052000 5.8501e+03 6.5203e-01
    0.056000 5.5568e+03 6.1934e-01
    0.060000 5.2765e+03 5.8810e-01
    0.064000 5.0104e+03 5.5843e-01
    0.068000 4.7592e+03 5.3044e-01
    0.072000 4.5232e+03 5.0414e-01
    0.076000 4.3024e+03 4.7952e-01
    0.080000 4.0963e+03 4.5656e-01
    0.084000 3.9045e+03 4.3518e-01
    0.088000 3.7263e+03 4.1532e-01
    0.092000 3.5611e+03 3.9690e-01
    0.096000 3.4080e+03 3.7985e-01
    0.100000 3.2663e+03 3.6405e-01
    0.104000 3.1351e+03 3.4942e-01
    0.112000 2.9003e+03 3.2326e-01
    0.116000 2.7949e+03 3.1151e-01
    0.120000 2.6963e+03 3.0052e-01
    0.128000 2.5161e+03 2.8044e-01
    0.132000 2.4331e+03 2.7119e-01
    0.140000 2.2785e+03 2.5396e-01
    0.144000 2.2061e+03 2.4588e-01
    0.152000 2.0695e+03 2.3066e-01
    0.160000 1.9428e+03 2.1654e-01
    0.168000 1.8253e+03 2.0344e-01
    0.176000 1.7165e+03 1.9131e-01
    0.184000 1.6162e+03 1.8014e-01
    0.192000 1.5240e+03 1.6986e-01
    0.200000 1.4394e+03 1.6043e-01
    0.208000 1.3618e+03 1.5178e-01
    0.220000 1.2580e+03 1.4021e-01
    0.232000 1.1686e+03 1.3024e-01
    0.240000 1.1160e+03 1.2439e-01
    0.252000 1.0461e+03 1.1660e-01
    0.264000 9.8594e+02 1.0989e-01
    0.276000 9.3494e+02 1.0421e-01
    0.288000 8.9206e+02 9.9426e-02
    0.304000 8.4787e+02 9.4500e-02
    0.316000 8.2651e+02 9.2119e-02
    0.332000 8.1067e+02 9.0354e-02
    0.348000 7.9570e+02 8.8685e-02
    0.364000 7.6799e+02 8.5597e-02
    0.380000 7.2351e+02 8.0639e-02
    0.400000 6.4896e+02 7.2331e-02
    0.420000 5.7738e+02 6.4353e-02
    0.440000 5.3205e+02 5.9300e-02
    0.460000 5.1137e+02 5.6995e-02
    0.480000 5.0206e+02 5.5958e-02
    0.504000 4.9681e+02 5.5373e-02
    0.528000 4.8767e+02 5.4354e-02
    0.552000 4.5935e+02 5.1198e-02
    0.580000 4.1044e+02 4.5745e-02
    0.604000 3.6391e+02 4.0560e-02
    0.632000 2.9240e+02 3.2589e-02
    0.664000 2.2904e+02 2.5528e-02
    0.696000 2.4883e+02 2.7733e-02
    0.728000 2.9027e+02 3.2353e-02
    0.764000 3.0435e+02 3.3921e-02
    0.800000 3.1658e+02 3.5285e-02
    0.836000 3.0368e+02 3.3847e-02
    0.876000 2.2015e+02 2.4537e-02
    0.916000 1.9545e+02 2.1784e-02
    0.960000 2.2567e+02 2.5152e-02
