0.0000000e+00 0.137718 0
2.0000000e-02 0.154148 0.0584127
4.0000000e-02 0.170577 0.0966189
6.0000000e-02 0.187006 0.129691
8.0000000e-02 0.203435 0.159815
1.0000000e-01 0.219864 0.187921
1.2000000e-01 0.236293 0.214518
1.4000000e-01 0.252722 0.239921
1.6000000e-01 0.269152 0.264346
1.8000000e-01 0.285581 0.287945
2.0000000e-01 0.30201 0.310836
2.2000000e-01 0.318439 0.333106
2.4000000e-01 0.334868 0.354828
2.6000000e-01 0.351297 0.37606
2.8000000e-01 0.367726 0.396847
3.0000000e-01 0.384156 0.417232
3.2000000e-01 0.400585 0.437247
3.4000000e-01 0.417014 0.456922
3.6000000e-01 0.433443 0.476283
3.8000000e-01 0.449872 0.495351
4.0000000e-01 0.466301 0.514145
4.2000000e-01 0.482731 0.532684
4.4000000e-01 0.49916 0.550983
4.6000000e-01 0.515589 0.569055
4.8000000e-01 0.532018 0.586913
5.0000000e-01 0.548447 0.604568
5.2000000e-01 0.564876 0.62203
5.4000000e-01 0.581305 0.63931
5.6000000e-01 0.597735 0.656415
5.8000000e-01 0.614164 0.673353
6.0000000e-01 0.630593 0.690133
6.2000000e-01 0.647022 0.706759
6.4000000e-01 0.663451 0.723239
6.6000000e-01 0.67988 0.739579
6.8000000e-01 0.696309 0.755784
7.0000000e-01 0.712739 0.771858
7.2000000e-01 0.729168 0.787807
7.4000000e-01 0.745597 0.803635
7.6000000e-01 0.762026 0.819347
7.8000000e-01 0.778455 0.834945
8.0000000e-01 0.794884 0.850435
8.2000000e-01 0.811313 0.865818
8.4000000e-01 0.827743 0.881099
8.6000000e-01 0.844172 0.896281
8.8000000e-01 0.860601 0.911367
9.0000000e-01 0.87703 0.926358
9.2000000e-01 0.893459 0.941259
9.4000000e-01 0.909888 0.956071
9.6000000e-01 0.926317 0.970797
9.8000000e-01 0.942747 0.985439
1.0000000e+00 0.959176 1
1.0200000e+00 0.975605 1.01448
1.0400000e+00 0.992034 1.02888
1.0600000e+00 1.00846 1.04321
1.0800000e+00 1.02489 1.05747
1.1000000e+00 1.04132 1.07165
1.1200000e+00 1.05775 1.08576
1.1400000e+00 1.07418 1.0998
1.1600000e+00 1.09061 1.11378
1.1800000e+00 1.10704 1.12769
1.2000000e+00 1.12347 1.14153
1.2200000e+00 1.1399 1.15531
1.2400000e+00 1.15633 1.16903
1.2600000e+00 1.17275 1.18269
1.2800000e+00 1.18918 1.19629
1.3000000e+00 1.20561 1.20983
1.3200000e+00 1.22204 1.22332
1.3400000e+00 1.23847 1.23675
1.3600000e+00 1.2549 1.25012
1.3800000e+00 1.27133 1.26344
1.4000000e+00 1.28776 1.27671
1.4200000e+00 1.30419 1.28993
1.4400000e+00 1.32062 1.30309
1.4600000e+00 1.33705 1.31621
1.4800000e+00 1.35348 1.32927
1.5000000e+00 1.3699 1.34229
1.5200000e+00 1.38633 1.35526
1.5400000e+00 1.40276 1.36818
1.5600000e+00 1.41919 1.38106
1.5800000e+00 1.43562 1.39389
1.6000000e+00 1.45205 1.40668
1.6200000e+00 1.46848 1.41943
1.6400000e+00 1.48491 1.43213
1.6600000e+00 1.50134 1.44479
1.6800000e+00 1.51777 1.4574
1.7000000e+00 1.5342 1.46998
1.7200000e+00 1.55063 1.48252
1.7400000e+00 1.56705 1.49501
1.7600000e+00 1.58348 1.50747
1.7800000e+00 1.59991 1.51989
1.8000000e+00 1.61634 1.53227
1.8200000e+00 1.63277 1.54461
1.8400000e+00 1.6492 1.55691
1.8600000e+00 1.66563 1.56918
1.8800000e+00 1.68206 1.58141
1.9000000e+00 1.69849 1.59361
1.9200000e+00 1.71492 1.60577
1.9400000e+00 1.73135 1.6179
1.9600000e+00 1.74777 1.62999
1.9800000e+00 1.7642 1.64205
2.0000000e+00 1.78063 1.65407
2.0200000e+00 1.79706 1.66607
2.0400000e+00 1.81349 1.67803
2.0600000e+00 1.82992 1.68995
2.0800000e+00 1.84635 1.70185
2.1000000e+00 1.86278 1.71372
2.1200000e+00 1.87921 1.72555
2.1400000e+00 1.89564 1.73735
2.1600000e+00 1.91207 1.74913
2.1800000e+00 1.9285 1.76087
2.2000000e+00 1.94492 1.77259
2.2200000e+00 1.96135 1.78427
2.2400000e+00 1.97778 1.79593
2.2600000e+00 1.99421 1.80755
2.2800000e+00 2.01064 1.81915
2.3000000e+00 2.02707 1.83072
2.3200000e+00 2.0435 1.84227
2.3400000e+00 2.05993 1.85379
2.3600000e+00 2.07636 1.86528
2.3800000e+00 2.09279 1.87674
2.4000000e+00 2.10922 1.88818
2.4200000e+00 2.12565 1.89959
2.4400000e+00 2.14207 1.91097
2.4600000e+00 2.1585 1.92233
2.4800000e+00 2.17493 1.93367
2.5000000e+00 2.19136 1.94497
2.5200000e+00 2.20779 1.95626
2.5400000e+00 2.22422 1.96752
2.5600000e+00 2.24065 1.97875
2.5800000e+00 2.25708 1.98997
2.6000000e+00 2.27351 2.00115
2.6200000e+00 2.28994 2.01232
2.6400000e+00 2.30637 2.02346
2.6600000e+00 2.32279 2.03458
2.6800000e+00 2.33922 2.04567
2.7000000e+00 2.35565 2.05674
2.7200000e+00 2.37208 2.06779
2.7400000e+00 2.38851 2.07882
2.7600000e+00 2.40494 2.08983
2.7800000e+00 2.42137 2.10081
2.8000000e+00 2.4378 2.11177
2.8200000e+00 2.45423 2.12271
2.8400000e+00 2.47066 2.13363
2.8600000e+00 2.48709 2.14453
2.8800000e+00 2.50352 2.15541
2.9000000e+00 2.51994 2.16627
2.9200000e+00 2.53637 2.1771
2.9400000e+00 2.5528 2.18792
2.9600000e+00 2.56923 2.19872
2.9800000e+00 2.58566 2.20949
3.0000000e+00 2.60209 2.22025
3.0200000e+00 2.61852 2.23098
3.0400000e+00 2.63495 2.2417
3.0600000e+00 2.65138 2.2524
3.0800000e+00 2.66781 2.26308
3.1000000e+00 2.68424 2.27374
3.1200000e+00 2.70067 2.28438
3.1400000e+00 2.71709 2.295
3.1600000e+00 2.73352 2.3056
3.1800000e+00 2.74995 2.31619
3.2000000e+00 2.76638 2.32676
3.2200000e+00 2.78281 2.33731
3.2400000e+00 2.79924 2.34784
3.2600000e+00 2.81567 2.35835
3.2800000e+00 2.8321 2.36885
3.3000000e+00 2.84853 2.37932
3.3200000e+00 2.86496 2.38978
3.3400000e+00 2.88139 2.40023
3.3600000e+00 2.89782 2.41065
3.3800000e+00 2.91424 2.42106
3.4000000e+00 2.93067 2.43146
3.4200000e+00 2.9471 2.44183
3.4400000e+00 2.96353 2.45219
3.4600000e+00 2.97996 2.46253
3.4800000e+00 2.99639 2.47286
3.5000000e+00 3.01282 2.48317
