   1.0000000e-01   2.4210585e-01   3.2460393e-02
   1.7320500e-01   3.1902973e-01   3.0379360e-02
   3.1622800e-01   4.7910202e-01   4.9378073e-02
   5.0000000e-01   6.4744269e-01   6.3555108e-02
   7.0710700e-01   7.5576787e-01   8.1271756e-02
   8.6602500e-01   8.6046983e-01   7.1303238e-02
   1.0000000e+00   9.6526468e-01   8.5424531e-02
   1.2247400e+00   1.2662712e+00   1.3080776e-01
   1.4142100e+00   1.3898325e+00   1.6388132e-01
   2.0000000e+00   1.5124648e+00   1.3889035e-01
   2.5000000e+00   2.1516391e+00   3.1810070e-01
   3.0000000e+00   1.9816261e+00   2.2965681e-01
