    0.000000 9.1266e+03 1.0000e+00
    0.004000 9.1088e+03 9.9805e-01
    0.008000 9.0559e+03 9.9225e-01
    0.012000 8.9692e+03 9.8276e-01
    0.016000 8.8513e+03 9.6984e-01
    0.020000 8.7051e+03 9.5382e-01
    0.024000 8.5343e+03 9.3510e-01
    0.028000 8.3424e+03 9.1407e-01
    0.032000 8.1333e+03 8.9116e-01
    0.036000 7.9107e+03 8.6677e-01
    0.040000 7.6780e+03 8.4127e-01
    0.044000 7.4384e+03 8.1503e-01
    0.048000 7.1949e+03 7.8834e-01
    0.052000 6.9499e+03 7.6150e-01
    0.056000 6.7058e+03 7.3476e-01
    0.060000 6.4646e+03 7.0832e-01
    0.064000 6.2279e+03 6.8238e-01
    0.068000 5.9971e+03 6.5710e-01
    0.072000 5.7735e+03 6.3260e-01
    0.076000 5.5580e+03 6.0899e-01
    0.080000 5.3513e+03 5.8634e-01
    0.084000 5.1539e+03 5.6471e-01
    0.088000 4.9660e+03 5.4413e-01
    0.092000 4.7878e+03 5.2460e-01
    0.096000 4.6192e+03 5.0612e-01
    0.100000 4.4599e+03 4.8867e-01
    0.104000 4.3097e+03 4.7221e-01
    0.112000 4.0348e+03 4.4209e-01
    0.116000 3.9091e+03 4.2832e-01
    0.120000 3.7908e+03 4.1535e-01
    0.128000 3.5738e+03 3.9158e-01
    0.132000 3.4742e+03 3.8067e-01
    0.140000 3.2908e+03 3.6058e-01
    0.144000 3.2062e+03 3.5131e-01
    0.152000 3.0495e+03 3.3413e-01
    0.160000 2.9073e+03 3.1855e-01
    0.168000 2.7777e+03 3.0435e-01
    0.176000 2.6593e+03 2.9138e-01
    0.184000 2.5510e+03 2.7951e-01
    0.192000 2.4522e+03 2.6869e-01
    0.200000 2.3624e+03 2.5885e-01
    0.208000 2.2811e+03 2.4994e-01
    0.220000 2.1734e+03 2.3813e-01
    0.232000 2.0805e+03 2.2796e-01
    0.240000 2.0256e+03 2.2195e-01
    0.252000 1.9522e+03 2.1390e-01
    0.264000 1.8876e+03 2.0682e-01
    0.276000 1.8299e+03 2.0050e-01
